Platform ID No.,Platform,Prg No.,Pass dur. (s),Msg Date,Sat.,Alarm,Format name,Loc. date,Longitude,Latitude,Altitude,Heading,Speed,Loc. quality,Frequency,Long. 1,Lat. sol. 1,Long. 2,Lat. sol. 2,Loc. idx,Nopc,Comp.,Msg,> - 120 DB,Best level,Delta freq.,Error radius,Semi-major axis,Semi-minor axis,Ellipse orientation,GDOP,SENSOR 01,SENSOR 02,SENSOR 03,SENSOR 04,SENSOR 05,SENSOR 06,SENSOR 07
34418,,6298,542,10-08-2017 07:52:31,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:08,22.28886,44.67246,0.265,,,1,401664025.42,22.28886,44.67246,22.28886,44.67246,46,3,1,5,0,-121,664025.4,898,2427,331,122,341,03,08,0C,07,98,45,1E
34418,,6298,542,10-08-2017 07:53:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:08,22.28886,44.67246,0.265,,,1,401664025.42,22.28886,44.67246,22.28886,44.67246,46,3,1,5,0,-121,664025.4,898,2427,331,122,341,00,01,7C,7D,CC,AF,65
34403,,6298,420,10-08-2017 07:54:25,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:33,22.31882,44.6657,0.105,,,3,401663631.48,22.31882,44.6657,22.31882,44.6657,56,3,1,6,0,-124,663631.5,237,738,76,99,223,01,33,8A,A8,83,70,3E
34400,,6298,359,10-08-2017 07:54:38,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:39,22.32023,44.66911,0.101,,,2,401663756.69,22.32023,44.66911,22.32023,44.66911,46,3,1,6,0,-123,663756.7,471,1066,207,81,197,01,38,E8,D1,95,27,07
34400,,6298,359,10-08-2017 07:55:42,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:39,22.32023,44.66911,0.101,,,2,401663756.69,22.32023,44.66911,22.32023,44.66911,46,3,1,6,0,-123,663756.7,471,1066,207,81,197,02,CA,19,D1,B5,C6,1B
34407,,6298,423,10-08-2017 07:56:01,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:56:58,22.28219,44.6587,0.316,,,1,401663968.31,22.28219,44.6587,22.28219,44.6587,56,3,1,4,0,-123,663968.3,780,1313,463,115,376,03,08,0C,07,F5,B4,E6
34407,,6298,300,10-08-2017 07:56:01,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:59,22.28234,44.66392,0.359,,,1,401663972.40,22.28234,44.66392,22.28234,44.66392,46,3,1,4,1,-119,663972.4,1004,3115,323,74,330,03,08,0C,07,B1,87,F2
34406,,6298,360,10-08-2017 07:56:10,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:55:29,22.28381,44.65517,0.215,,,A,401663997.50,22.28381,44.65517,22.28381,44.65517,6,3,1,3,0,-127,663997.5,1955,4266,896,124,511,03,08,0C,07,F8,3C,41
34400,,6298,359,10-08-2017 07:56:38,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:39,22.32023,44.66911,0.101,,,2,401663756.69,22.32023,44.66911,22.32023,44.66911,46,3,1,6,0,-123,663756.7,471,1066,207,81,197,03,08,10,1B,5C,4F,5F
34407,,6298,423,10-08-2017 07:56:59,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:56:58,22.28219,44.6587,0.316,,,1,401663968.31,22.28219,44.6587,22.28219,44.6587,56,3,1,4,0,-123,663968.3,780,1313,463,115,376,00,01,92,93,53,DB,9F
34406,,6298,246,10-08-2017 07:57:04,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:53,22.27796,44.66412,0.375,,,0,401664002.44,22.27796,44.66412,22.27796,44.66412,46,3,1,4,0,-124,664002.4,1558,8411,288,91,397,00,01,E1,E0,FC,19,9E
34403,,6298,420,10-08-2017 07:57:25,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:33,22.31882,44.6657,0.105,,,3,401663631.48,22.31882,44.6657,22.31882,44.6657,56,3,1,6,0,-124,663631.5,237,738,76,99,223,00,25,CF,CE,BF,3F,3C
34400,,6298,0,10-08-2017 07:57:43,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:42,22.31956,44.69262,0.316,,,B,401663763.29,22.31956,44.69262,22.31956,44.69262,6,3,1,1,0,-127,663763.3,8310,12479,5534,93,2800,00,01,2F,2E,D7,25,12
34406,,6298,360,10-08-2017 07:58:10,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:55:29,22.28381,44.65517,0.215,,,A,401663997.50,22.28381,44.65517,22.28381,44.65517,6,3,1,3,0,-127,663997.5,1955,4266,896,124,511,01,38,F0,C9,31,11,EF
34406,,6298,246,10-08-2017 07:58:10,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:53,22.27796,44.66412,0.375,,,0,401664002.44,22.27796,44.66412,22.27796,44.66412,46,3,1,4,0,-124,664002.4,1558,8411,288,91,397,01,38,F0,C9,91,59,D9
34403,,6298,420,10-08-2017 07:58:21,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:33,22.31882,44.6657,0.105,,,3,401663631.48,22.31882,44.6657,22.31882,44.6657,56,3,1,6,0,-124,663631.5,237,738,76,99,223,01,33,8E,BC,27,52,22
34418,,6298,542,10-08-2017 07:58:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:08,22.28886,44.67246,0.265,,,1,401664025.42,22.28886,44.67246,22.28886,44.67246,46,3,1,5,0,-121,664025.4,898,2427,331,122,341,01,39,2B,13,CD,9B,B4
34400,,6298,359,10-08-2017 07:58:41,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:39,22.32023,44.66911,0.101,,,2,401663756.69,22.32023,44.66911,22.32023,44.66911,46,3,1,6,0,-123,663756.7,471,1066,207,81,197,01,38,EC,D5,55,DF,0E
34407,,6298,423,10-08-2017 07:59:01,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:56:58,22.28219,44.6587,0.316,,,1,401663968.31,22.28219,44.6587,22.28219,44.6587,56,3,1,4,0,-123,663968.3,780,1313,463,115,376,02,CA,1A,D2,B5,44,F5
34407,,6298,300,10-08-2017 07:59:01,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:59,22.28234,44.66392,0.359,,,1,401663972.40,22.28234,44.66392,22.28234,44.66392,46,3,1,4,1,-119,663972.4,1004,3115,323,74,330,02,CA,1A,D2,BB,22,97
34406,,6298,246,10-08-2017 07:59:10,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:53,22.27796,44.66412,0.375,,,0,401664002.44,22.27796,44.66412,22.27796,44.66412,46,3,1,4,0,-124,664002.4,1558,8411,288,91,397,02,C8,1B,D1,F3,FE,90
34403,,6298,420,10-08-2017 07:59:25,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:33,22.31882,44.6657,0.105,,,3,401663631.48,22.31882,44.6657,22.31882,44.6657,56,3,1,6,0,-124,663631.5,237,738,76,99,223,02,C7,1C,D9,BC,49,64
34418,,6298,542,10-08-2017 07:59:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:08,22.28886,44.67246,0.265,,,1,401664025.42,22.28886,44.67246,22.28886,44.67246,46,3,1,5,0,-121,664025.4,898,2427,331,122,341,02,C8,1B,D1,1B,02,38
34400,,6298,359,10-08-2017 07:59:43,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:39,22.32023,44.66911,0.101,,,2,401663756.69,22.32023,44.66911,22.32023,44.66911,46,3,1,6,0,-123,663756.7,471,1066,207,81,197,02,CA,1B,D3,AA,C8,08
34407,,6298,300,10-08-2017 07:59:57,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:59,22.28234,44.66392,0.359,,,1,401663972.40,22.28234,44.66392,22.28234,44.66392,46,3,1,4,1,-119,663972.4,1004,3115,323,74,330,03,08,0C,07,2B,C9,17
34403,,6298,420,10-08-2017 08:00:21,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:33,22.31882,44.6657,0.105,,,3,401663631.48,22.31882,44.6657,22.31882,44.6657,56,3,1,6,0,-124,663631.5,237,738,76,99,223,03,07,3B,3F,D6,31,82
34400,,6298,359,10-08-2017 08:00:37,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:39,22.32023,44.66911,0.101,,,2,401663756.69,22.32023,44.66911,22.32023,44.66911,46,3,1,6,0,-123,663756.7,471,1066,207,81,197,03,08,10,1B,8E,20,A8
34407,,6298,300,10-08-2017 08:01:01,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:59,22.28234,44.66392,0.359,,,1,401663972.40,22.28234,44.66392,22.28234,44.66392,46,3,1,4,1,-119,663972.4,1004,3115,323,74,330,00,01,97,96,B7,33,3D
34406,,6298,246,10-08-2017 08:01:10,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:53,22.27796,44.66412,0.375,,,0,401664002.44,22.27796,44.66412,22.27796,44.66412,46,3,1,4,0,-124,664002.4,1558,8411,288,91,397,00,01,F4,F5,AD,BC,E8
34403,,6298,420,10-08-2017 08:01:25,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:58:33,22.31882,44.6657,0.105,,,3,401663631.48,22.31882,44.6657,22.31882,44.6657,56,3,1,6,0,-124,663631.5,237,738,76,99,223,00,01,DB,DA,F3,5D,C2
34418,,6298,542,10-08-2017 08:01:33,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 07:57:08,22.28886,44.67246,0.265,,,1,401664025.42,22.28886,44.67246,22.28886,44.67246,46,3,1,5,0,-121,664025.4,898,2427,331,122,341,00,01,92,93,82,1E,36
34403,,6298,541,10-08-2017 09:32:29,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:29,22.31847,44.66364,0.109,,,0,401663600.99,22.31847,44.66364,22.31847,44.66364,46,3,1,5,0,-122,663601,3619,10085,1298,113,291,01,02,28,F9,41,46,9C
34406,,6298,298,10-08-2017 09:36:13,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:38:41,22.32134,44.67987,0.332,,,B,401664002.59,22.32134,44.67987,22.32134,44.67987,8,3,1,2,0,-127,664002.6,2129,61986,73,126,4308,03,08,0D,06,B7,9B,88
34403,,6298,122,10-08-2017 09:36:26,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:37:26,22.31081,44.70495,0.514,,,B,401663628.92,22.31081,44.70495,22.31081,44.70495,8,3,1,2,0,-129,663628.9,7960,56984,1111,165,3623,03,07,3D,39,CA,11,13
34403,,6298,541,10-08-2017 09:36:26,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:29,22.31847,44.66364,0.109,,,0,401663600.99,22.31847,44.66364,22.31847,44.66364,46,3,1,5,0,-122,663601,3619,10085,1298,113,291,03,07,3D,39,90,68,A4
34418,,6298,305,10-08-2017 09:36:33,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.33243,44.6593,0.338,,,1,401664004.19,22.33243,44.6593,22.33243,44.6593,48,3,1,6,0,-121,664004.2,1270,5733,281,111,318,03,08,0D,06,B2,2C,41
34400,,6298,362,10-08-2017 09:36:41,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:16,22.35468,44.63671,0.390,,,0,401663724.05,22.35468,44.63671,22.35468,44.63671,48,3,1,5,0,-123,663724.1,1645,6239,433,118,425,03,08,12,19,D2,21,4D
34407,,6298,120,10-08-2017 09:37:05,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.32748,44.67788,0.325,,,B,401663976.21,22.32748,44.67788,22.32748,44.67788,8,3,1,2,0,-120,663976.2,4224,80677,221,128,3579,00,01,29,28,DD,FF,FD
34418,,6298,305,10-08-2017 09:37:37,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.33243,44.6593,0.338,,,1,401664004.19,22.33243,44.6593,22.33243,44.6593,48,3,1,6,0,-121,664004.2,1270,5733,281,111,318,00,01,0F,0E,C9,5A,BD
34403,,6298,122,10-08-2017 09:38:28,NK,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:37:26,22.31081,44.70495,0.514,,,B,401663628.92,22.31081,44.70495,22.31081,44.70495,8,3,1,2,0,-129,663628.9,7960,56984,1111,165,3623,01,33,F2,C0,D5,75,5D
34418,,6298,305,10-08-2017 09:38:33,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.33243,44.6593,0.338,,,1,401664004.19,22.33243,44.6593,22.33243,44.6593,48,3,1,6,0,-121,664004.2,1270,5733,281,111,318,01,39,8F,B7,9A,A5,96
34400,,6298,362,10-08-2017 09:38:47,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:16,22.35468,44.63671,0.390,,,0,401663724.05,22.35468,44.63671,22.35468,44.63671,48,3,1,5,0,-123,663724.1,1645,6239,433,118,425,01,39,50,68,E4,01,65
34407,,6298,120,10-08-2017 09:39:05,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.32748,44.67788,0.325,,,B,401663976.21,22.32748,44.67788,22.32748,44.67788,8,3,1,2,0,-120,663976.2,4224,80677,221,128,3579,02,CC,1E,D0,8E,4A,73
34403,,6298,541,10-08-2017 09:39:30,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:29,22.31847,44.66364,0.109,,,0,401663600.99,22.31847,44.66364,22.31847,44.66364,46,3,1,5,0,-122,663601,3619,10085,1298,113,291,02,C8,1F,D5,D8,35,FB
34418,,6298,305,10-08-2017 09:39:38,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.33243,44.6593,0.338,,,1,401664004.19,22.33243,44.6593,22.33243,44.6593,48,3,1,6,0,-121,664004.2,1270,5733,281,111,318,02,C8,1D,D7,D0,AC,2C
34400,,6298,362,10-08-2017 09:39:45,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:16,22.35468,44.63671,0.390,,,0,401663724.05,22.35468,44.63671,22.35468,44.63671,48,3,1,5,0,-123,663724.1,1645,6239,433,118,425,02,CA,1E,D6,D7,CE,04
34403,,6298,541,10-08-2017 09:40:24,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:29,22.31847,44.66364,0.109,,,0,401663600.99,22.31847,44.66364,22.31847,44.66364,46,3,1,5,0,-122,663601,3619,10085,1298,113,291,03,07,3D,39,88,45,87
34418,,6298,305,10-08-2017 09:40:36,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.33243,44.6593,0.338,,,1,401664004.19,22.33243,44.6593,22.33243,44.6593,48,3,1,6,0,-121,664004.2,1270,5733,281,111,318,03,08,0D,06,B8,CD,4A
34400,,6298,362,10-08-2017 09:40:47,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:16,22.35468,44.63671,0.390,,,0,401663724.05,22.35468,44.63671,22.35468,44.63671,48,3,1,5,0,-123,663724.1,1645,6239,433,118,425,03,08,12,19,EC,21,E6
34406,,6298,298,10-08-2017 09:41:11,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:38:41,22.32134,44.67987,0.332,,,B,401664002.59,22.32134,44.67987,22.32134,44.67987,8,3,1,2,0,-127,664002.6,2129,61986,73,126,4308,00,01,13,12,99,C9,05
34403,,6298,541,10-08-2017 09:41:30,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:29,22.31847,44.66364,0.109,,,0,401663600.99,22.31847,44.66364,22.31847,44.66364,46,3,1,5,0,-122,663601,3619,10085,1298,113,291,00,01,D7,D6,E9,CD,00
34418,,6298,305,10-08-2017 09:41:38,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:05,22.33243,44.6593,0.338,,,1,401664004.19,22.33243,44.6593,22.33243,44.6593,48,3,1,6,0,-121,664004.2,1270,5733,281,111,318,00,01,13,12,B6,BC,6F
34400,,6298,362,10-08-2017 09:42:43,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 09:39:16,22.35468,44.63671,0.390,,,0,401663724.05,22.35468,44.63671,22.35468,44.63671,48,3,1,5,0,-123,663724.1,1645,6239,433,118,425,01,39,54,6C,EF,BF,65
34407,,6298,0,10-08-2017 10:59:09,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 10:59:09,22.32226,44.70566,0.419,,,B,401663962.95,22.32226,44.70566,22.32226,44.70566,8,3,1,1,0,-129,663963,5661,12742,2515,101,5532,02,8D,24,EB,E8,F6,FE
34418,,6298,0,10-08-2017 10:59:41,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 10:59:41,22.34524,44.69534,0.203,,,B,401663981.95,22.34524,44.69534,22.34524,44.69534,8,3,1,1,0,-129,663982,15646,37953,6449,94,4535,02,C9,2C,EF,D6,C8,2B
34403,,6298,0,10-08-2017 11:02:32,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:02:31,22.35265,44.69171,0.252,,,B,401663552.75,22.35265,44.69171,22.35265,44.69171,8,3,1,1,0,-131,663552.8,54043,78038,37425,101,5280,01,34,46,F3,F6,99,21
34400,,6298,0,10-08-2017 11:13:52,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:13:51,22.38451,44.66153,0.320,,,B,401663676.86,22.38451,44.66153,22.38451,44.66153,8,3,1,1,0,-127,663676.9,38651,50728,29449,99,5691,00,01,BD,BC,90,0C,98
34407,,6298,0,10-08-2017 11:14:06,NN,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:14:05,22.35324,44.68994,0.247,,,B,401663932.16,22.35324,44.68994,22.35324,44.68994,6,3,1,1,0,-128,663932.2,1778,3508,900,87,5020,01,39,8E,B6,80,99,BF
34418,,6298,181,10-08-2017 11:43:43,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:43:43,22.38586,44.66256,0.360,,,A,401663962.73,22.38586,44.66256,22.38586,44.66256,8,3,1,3,1,-117,663962.7,230,1071,49,88,574,02,CA,27,EF,DB,BF,00
34400,,6298,360,10-08-2017 11:43:53,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:43:53,22.3665,44.65239,0.374,,,A,401663672.57,22.3665,44.65239,22.3665,44.65239,8,3,1,3,2,-116,663672.6,206,404,105,108,498,02,CC,28,E4,9C,FC,E4
34418,,6298,181,10-08-2017 11:44:43,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:43:43,22.38586,44.66256,0.360,,,A,401663962.73,22.38586,44.66256,22.38586,44.66256,8,3,1,3,1,-117,663962.7,230,1071,49,88,574,03,08,0F,10,F3,C7,23
34403,,6298,184,10-08-2017 11:46:32,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:48:03,22.32166,44.66467,0.112,,,B,401663503.18,22.32166,44.66467,22.32166,44.66467,8,3,1,2,0,-120,663503.2,36701,0,656,101,4625,01,34,72,47,C1,00,14
34418,,6298,181,10-08-2017 11:46:44,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:43:43,22.38586,44.66256,0.360,,,A,401663962.73,22.38586,44.66256,22.38586,44.66256,8,3,1,3,1,-117,663962.7,230,1071,49,88,574,01,3A,0F,34,70,63,7B
34407,,6298,241,10-08-2017 11:47:11,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:48:28,22.45437,44.64267,0.517,,,0,401663928.35,22.45437,44.64267,22.45437,44.64267,48,3,1,4,1,-116,663928.4,13897,335472,575,96,2338,02,CD,27,E8,B0,04,1D
34400,,6298,360,10-08-2017 11:47:53,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:43:53,22.3665,44.65239,0.374,,,A,401663672.57,22.3665,44.65239,22.3665,44.65239,8,3,1,3,2,-116,663672.6,206,404,105,108,498,02,CC,08,E6,FB,3A,70
34407,,6298,241,10-08-2017 11:48:08,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:48:28,22.45437,44.64267,0.517,,,0,401663928.35,22.45437,44.64267,22.45437,44.64267,48,3,1,4,1,-116,663928.4,13897,335472,575,96,2338,03,08,0F,04,B2,0B,B4
34406,,6298,0,10-08-2017 11:49:21,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:49:20,22.33237,44.69662,0.277,,,B,401663983.25,22.33237,44.69662,22.33237,44.69662,8,3,1,1,1,-118,663983.3,3391,5369,2141,108,8173,00,01,44,45,CA,E8,FB
34403,,6298,184,10-08-2017 11:49:36,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:48:03,22.32166,44.66467,0.112,,,B,401663503.18,22.32166,44.66467,22.32166,44.66467,8,3,1,2,0,-120,663503.2,36701,0,656,101,4625,00,01,D9,D8,F3,F8,9B
34400,,6298,360,10-08-2017 11:49:53,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:43:53,22.3665,44.65239,0.374,,,A,401663672.57,22.3665,44.65239,22.3665,44.65239,8,3,1,3,2,-116,663672.6,206,404,105,108,498,00,01,89,88,9C,FC,A1
34407,,6298,241,10-08-2017 11:50:08,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:48:28,22.45437,44.64267,0.517,,,0,401663928.35,22.45437,44.64267,22.45437,44.64267,48,3,1,4,1,-116,663928.4,13897,335472,575,96,2338,01,39,B2,8A,D3,8A,C6
34407,,6298,241,10-08-2017 11:51:12,MA,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 11:48:28,22.45437,44.64267,0.517,,,0,401663928.35,22.45437,44.64267,22.45437,44.64267,48,3,1,4,1,-116,663928.4,13897,335472,575,96,2338,02,CD,27,E8,B7,98,F3
34407,,6298,0,10-08-2017 12:39:14,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 12:39:13,22.48375,44.61313,0.411,,,B,401663944.08,22.48375,44.61313,22.48375,44.61313,7,3,1,1,0,-130,663944.1,18651,37807,9200,103,4509,02,CD,26,E9,C9,DF,B0
34400,,6298,64,10-08-2017 12:44:52,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 12:45:24,22.36191,44.64257,0.462,,,B,401663660.58,22.36191,44.64257,22.36191,44.64257,8,3,1,2,0,-132,663660.6,1365,3801,490,85,3849,03,08,15,1E,8F,17,DB
34400,,6298,64,10-08-2017 12:45:56,MB,N,FORMAT TEMPL. 31X8-A2-HEXA #1,10-08-2017 12:45:24,22.36191,44.64257,0.462,,,B,401663660.58,22.36191,44.64257,22.36191,44.64257,8,3,1,2,0,-132,663660.6,1365,3801,490,85,3849,00,01,A3,,,,
34403,,6298,485,11-08-2017 06:59:31,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:04:34,22.40209,44.68546,0.110,,,A,401663640.81,22.40209,44.68546,22.40209,44.68546,0,3,1,3,0,-124,663640.8,1251,15320,102,89,1471,01,35,DC,E9,CD,95,60
34407,,6298,295,11-08-2017 07:00:23,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:02:51,22.32912,44.68243,0.220,,,0,401663964.82,22.32912,44.68243,22.32912,44.68243,40,3,1,6,0,-121,663964.8,1970,33080,117,81,809,02,CA,16,DE,E5,93,E9
34406,,6298,420,11-08-2017 07:00:28,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:03:18,22.37114,44.68972,0.138,,,0,401663994.13,22.37114,44.68972,22.37114,44.68972,40,3,1,6,0,-125,663994.1,1747,12396,246,79,506,02,C7,16,D3,CE,F5,E2
34400,,6298,301,11-08-2017 07:00:49,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:03:08,22.1722,44.67582,0.574,,,A,401663758.17,22.1722,44.67582,22.1722,44.67582,0,3,1,3,0,-120,663758.2,507,9600,26,86,1392,02,C9,16,DD,DE,1A,17
34407,,6298,295,11-08-2017 07:01:19,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:02:51,22.32912,44.68243,0.220,,,0,401663964.82,22.32912,44.68243,22.32912,44.68243,40,3,1,6,0,-121,663964.8,1970,33080,117,81,809,03,08,23,28,C0,F4,56
34406,,6298,420,11-08-2017 07:01:30,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:03:18,22.37114,44.68972,0.138,,,0,401663994.13,22.37114,44.68972,22.37114,44.68972,40,3,1,6,0,-125,663994.1,1747,12396,246,79,506,03,08,23,28,EF,A5,EE
34418,,6298,359,11-08-2017 07:01:45,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:04:47,22.3504,44.68268,0.139,,,1,401664026.52,22.3504,44.68268,22.3504,44.68268,50,3,1,7,0,-123,664026.5,673,4709,96,81,374,03,08,23,28,9B,9B,1F
34407,,6298,295,11-08-2017 07:02:23,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:02:51,22.32912,44.68243,0.220,,,0,401663964.82,22.32912,44.68243,22.32912,44.68243,40,3,1,6,0,-121,663964.8,1970,33080,117,81,809,00,01,8C,8D,F3,A7,F0
34406,,6298,420,11-08-2017 07:02:30,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:03:18,22.37114,44.68972,0.138,,,0,401663994.13,22.37114,44.68972,22.37114,44.68972,40,3,1,6,0,-125,663994.1,1747,12396,246,79,506,00,01,6D,6C,F6,5B,D9
34400,,6298,301,11-08-2017 07:02:45,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:03:08,22.1722,44.67582,0.574,,,A,401663758.17,22.1722,44.67582,22.1722,44.67582,0,3,1,3,0,-120,663758.2,507,9600,26,86,1392,00,01,91,,,,
34418,,6298,359,11-08-2017 07:02:50,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:04:47,22.3504,44.68268,0.139,,,1,401664026.52,22.3504,44.68268,22.3504,44.68268,50,3,1,7,0,-123,664026.5,673,4709,96,81,374,00,01,C4,C5,8A,DC,C8
34407,,6298,295,11-08-2017 07:03:21,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:02:51,22.32912,44.68243,0.220,,,0,401663964.82,22.32912,44.68243,22.32912,44.68243,40,3,1,6,0,-121,663964.8,1970,33080,117,81,809,01,3A,1E,25,87,23,A8
34406,,6298,420,11-08-2017 07:03:26,SR,N,FORMAT TEMPL. 31X8-A2-HEXA #1,11-08-2017 07:03:18,22.37114,44.68972,0.138,,,0,401663994.13,22.37114,44.68972,22.37114,44.68972,40,3,1,6,0,-125,663994.1,1747,12396,246,79,506,01,3A,43,78,92,BF,0F
